Num_exp,Num_feat1,Num_feat2,Tau,Dif,Fuzzy,Remove_stop,Compress,Chose,Dic,F1,Best_parameter
10,500,200,0.99,True,True,True,False,1,1,0.7567567567567567,{'C': 0.05}
107,500,2000,0.99,True,True,True,True,1,1,0.4615384615384615,{'C': 0.25}
395,500,2000,0.99,True,True,True,False,1,3,0.6229508196721312,{'C': 0.05}
34,500,200,0.99,True,True,False,False,1,1,0.7297297297297297,{'C': 0.05}
733,1000,1500,0.99,True,False,False,True,1,4,0.653061224489796,{'C': 0.05}
275,500,2000,0.99,False,True,False,False,3,2,0.6969696969696971,{'C': 0.12}
539,500,2000,0.99,True,True,False,True,1,3,0.4464285714285714,{'C': 0.5}
58,500,200,0.99,False,True,True,False,3,1,0.767123287671233,{'C': 0.25}
131,500,2000,0.99,True,True,False,True,1,1,0.45801526717557256,{'C': 1}
443,500,2000,0.99,True,True,False,False,1,3,0.6,{'C': 0.05}
204,300,700,0.99,True,True,True,False,1,2,0.7042253521126761,{'C': 0.05}
347,500,2000,0.99,False,True,True,True,3,2,0.4724409448818898,{'C': 1}
683,500,2000,0.99,False,True,False,False,3,4,0.6349206349206349,{'C': 0.05}
82,500,200,0.99,False,True,False,False,3,1,0.7323943661971831,{'C': 0.25}
757,1000,1500,0.99,False,False,True,True,3,4,0.6521739130434783,{'C': 0.05}
228,300,700,0.99,True,True,False,False,1,2,0.6666666666666666,{'C': 0.05}
612,300,700,0.99,True,True,True,False,1,4,0.3928571428571429,{'C': 0.05}
563,500,2000,0.99,False,True,True,True,3,3,0.4770642201834862,{'C': 1}
636,300,700,0.99,True,True,False,False,1,4,0.37037037037037035,{'C': 0.12}
252,300,700,0.99,False,True,True,False,3,2,0.7397260273972602,{'C': 0.05}
155,500,2000,0.99,False,True,True,True,3,1,0.46875,{'C': 0.12}
467,500,2000,0.99,False,True,True,False,3,3,0.625,{'C': 0.05}
11,500,2000,0.99,True,True,True,False,1,1,0.7246376811594203,{'C': 0.05}
371,500,2000,0.99,False,True,False,True,3,2,0.4724409448818898,{'C': 1}
781,1000,1500,0.99,False,False,False,True,3,4,0.6451612903225806,{'C': 0.12}
660,300,700,0.99,False,True,True,False,3,4,0.5806451612903225,{'C': 0.12}
276,300,700,0.99,False,True,False,False,3,2,0.7605633802816902,{'C': 0.05}
300,300,700,0.99,True,True,True,True,1,2,0.7010309278350515,{'C': 2}
710,1000,1200,0.99,True,False,True,True,1,4,0.6741573033707865,{'C': 1}
35,500,2000,0.99,True,True,False,False,1,1,0.6666666666666667,{'C': 1}
684,300,700,0.99,False,True,False,False,3,4,0.6031746031746033,{'C': 0.05}
324,300,700,0.99,True,True,False,True,1,2,0.6868686868686867,{'C': 0.25}
587,500,2000,0.99,False,True,False,True,3,3,0.4642857142857143,{'C': 0.5}
205,1000,1500,0.99,True,False,True,False,1,2,0.7428571428571429,{'C': 0.05}
179,500,2000,0.99,False,True,False,True,3,1,0.48000000000000004,{'C': 0.5}
491,500,2000,0.99,False,True,False,False,3,3,0.6349206349206349,{'C': 0.05}
734,1000,1200,0.99,True,False,False,True,1,4,0.6818181818181819,{'C': 0.05}
516,300,700,0.99,True,True,True,True,1,3,0.40322580645161293,{'C': 0.05}
348,300,700,0.99,False,True,True,True,3,2,0.6181818181818182,{'C': 0.12}
613,1000,1500,0.99,True,False,True,False,1,4,0.6461538461538462,{'C': 0.12}
108,300,700,0.99,True,True,True,True,1,1,0.7021276595744681,{'C': 0.25}
396,300,700,0.99,True,True,True,False,1,3,0.5172413793103449,{'C': 0.05}
540,300,700,0.99,True,True,False,True,1,3,0.41269841269841273,{'C': 0.12}
229,1000,1500,0.99,True,False,False,False,1,2,0.7246376811594203,{'C': 0.05}
59,500,2000,0.99,False,True,True,False,3,1,0.7058823529411764,{'C': 0.05}
132,300,700,0.99,True,True,False,True,1,1,0.6599999999999999,{'C': 0.25}
372,300,700,0.99,False,True,False,True,3,2,0.6213592233009708,{'C': 0.5}
444,300,700,0.99,True,True,False,False,1,3,0.5333333333333333,{'C': 0.05}
758,1000,1200,0.99,False,False,True,True,3,4,0.6896551724137931,{'C': 0.05}
637,1000,1500,0.99,True,False,False,False,1,4,0.6567164179104478,{'C': 0.05}
564,300,700,0.99,False,True,True,True,3,3,0.42735042735042733,{'C': 0.05}
156,300,700,0.99,False,True,True,True,3,1,0.6,{'C': 0.25}
468,300,700,0.99,False,True,True,False,3,3,0.5573770491803278,{'C': 0.05}
301,1000,1500,0.99,True,False,True,True,1,2,0.6168224299065421,{'C': 0.12}
253,1000,1500,0.99,False,False,True,False,3,2,0.7164179104477613,{'C': 0.05}
782,1000,1200,0.99,False,False,False,True,3,4,0.6739130434782609,{'C': 0.05}
588,300,700,0.99,False,True,False,True,3,3,0.459016393442623,{'C': 0.05}
83,500,2000,0.99,False,True,False,False,3,1,0.6865671641791045,{'C': 0.05}
180,300,700,0.99,False,True,False,True,3,1,0.5309734513274336,{'C': 0.05}
492,300,700,0.99,False,True,False,False,3,3,0.5573770491803278,{'C': 0.05}
661,1000,1500,0.99,False,False,True,False,3,4,0.6562499999999999,{'C': 0.05}
711,1000,800,0.99,True,False,True,True,1,4,0.48598130841121495,{'C': 0.05}
325,1000,1500,0.99,True,False,False,True,1,2,0.6037735849056605,{'C': 0.25}
12,300,700,0.99,True,True,True,False,1,1,0.6567164179104478,{'C': 0.05}
517,1000,1500,0.99,True,False,True,True,1,3,0.6888888888888889,{'C': 0.12}
735,1000,800,0.99,True,False,False,True,1,4,0.4814814814814815,{'C': 0.05}
277,1000,1500,0.99,False,False,False,False,3,2,0.6969696969696971,{'C': 0.05}
109,1000,1500,0.99,True,False,True,True,1,1,0.6470588235294118,{'C': 0.05}
397,1000,1500,0.99,True,False,True,False,1,3,0.5806451612903225,{'C': 0.25}
36,300,700,0.99,True,True,False,False,1,1,0.6956521739130435,{'C': 0.05}
685,1000,1500,0.99,False,False,False,False,3,4,0.6562499999999999,{'C': 0.25}
541,1000,1500,0.99,True,False,False,True,1,3,0.7032967032967035,{'C': 0.05}
206,1000,1200,0.99,True,False,True,False,1,2,0.7222222222222222,{'C': 0.05}
60,300,700,0.99,False,True,True,False,3,1,0.75,{'C': 0.05}
759,1000,800,0.99,False,False,True,True,3,4,0.5490196078431373,{'C': 0.05}
349,1000,1500,0.99,False,False,True,True,3,2,0.6126126126126126,{'C': 0.12}
133,1000,1500,0.99,True,False,False,True,1,1,0.6534653465346535,{'C': 0.05}
445,1000,1500,0.99,True,False,False,False,1,3,0.5806451612903225,{'C': 0.12}
614,1000,1200,0.99,True,False,True,False,1,4,0.6153846153846153,{'C': 0.05}
84,300,700,0.99,False,True,False,False,3,1,0.7605633802816902,{'C': 0.05}
230,1000,1200,0.99,True,False,False,False,1,2,0.7142857142857144,{'C': 0.05}
783,1000,800,0.99,False,False,False,True,3,4,0.5490196078431373,{'C': 0.05}
565,1000,1500,0.99,False,False,True,True,3,3,0.6095238095238096,{'C': 0.05}
638,1000,1200,0.99,True,False,False,False,1,4,0.6567164179104478,{'C': 0.05}
373,1000,1500,0.99,False,False,False,True,3,2,0.6181818181818182,{'C': 0.12}
157,1000,1500,0.99,False,False,True,True,3,1,0.6296296296296297,{'C': 0.12}
469,1000,1500,0.99,False,False,True,False,3,3,0.6562499999999999,{'C': 1}
712,1500,1000,0.99,True,False,True,True,1,4,0.4821428571428571,{'C': 0.05}
13,1000,1500,0.99,True,False,True,False,1,1,0.6461538461538462,{'C': 0.05}
254,1000,1200,0.99,False,False,True,False,3,2,0.7164179104477613,{'C': 0.05}
302,1000,1200,0.99,True,False,True,True,1,2,0.6999999999999998,{'C': 0.05}
736,1500,1000,0.99,True,False,False,True,1,4,0.48648648648648646,{'C': 0.05}
662,1000,1200,0.99,False,False,True,False,3,4,0.6562499999999999,{'C': 0.05}
37,1000,1500,0.99,True,False,False,False,1,1,0.6461538461538462,{'C': 0.05}
589,1000,1500,0.99,False,False,False,True,3,3,0.6226415094339622,{'C': 0.05}
493,1000,1500,0.99,False,False,False,False,3,3,0.625,{'C': 0.05}
181,1000,1500,0.99,False,False,False,True,3,1,0.6355140186915889,{'C': 0.12}
326,1000,1200,0.99,True,False,False,True,1,2,0.712871287128713,{'C': 0.05}
278,1000,1200,0.99,False,False,False,False,3,2,0.6969696969696971,{'C': 0.05}
518,1000,1200,0.99,True,False,True,True,1,3,0.7096774193548387,{'C': 0.05}
760,1500,1000,0.99,False,False,True,True,3,4,0.5,{'C': 0.05}
686,1000,1200,0.99,False,False,False,False,3,4,0.6349206349206349,{'C': 0.5}
207,1000,800,0.99,True,False,True,False,1,2,0.7142857142857144,{'C': 0.05}
398,1000,1200,0.99,True,False,True,False,1,3,0.625,{'C': 0.05}
110,1000,1200,0.99,True,False,True,True,1,1,0.7311827956989247,{'C': 0.12}
61,1000,1500,0.99,False,False,True,False,3,1,0.7058823529411764,{'C': 0.05}
350,1000,1200,0.99,False,False,True,True,3,2,0.6285714285714286,{'C': 4}
542,1000,1200,0.99,True,False,False,True,1,3,0.6875,{'C': 0.05}
615,1000,800,0.99,True,False,True,False,1,4,0.5714285714285715,{'C': 0.05}
231,1000,800,0.99,True,False,False,False,1,2,0.6764705882352942,{'C': 0.05}
446,1000,1200,0.99,True,False,False,False,1,3,0.6229508196721312,{'C': 0.5}
784,1500,1000,0.99,False,False,False,True,3,4,0.514851485148515,{'C': 0.05}
134,1000,1200,0.99,True,False,False,True,1,1,0.7311827956989247,{'C': 0.12}
639,1000,800,0.99,True,False,False,False,1,4,0.6031746031746033,{'C': 0.05}
85,1000,1500,0.99,False,False,False,False,3,1,0.6865671641791045,{'C': 0.25}
374,1000,1200,0.99,False,False,False,True,3,2,0.6407766990291263,{'C': 0.25}
255,1000,800,0.99,False,False,True,False,3,2,0.7164179104477613,{'C': 0.05}
713,1500,1200,0.99,True,False,True,True,1,4,0.5510204081632653,{'C': 0.05}
566,1000,1200,0.99,False,False,True,True,3,3,0.6407766990291263,{'C': 0.05}
470,1000,1200,0.99,False,False,True,False,3,3,0.676923076923077,{'C': 0.05}
158,1000,1200,0.99,False,False,True,True,3,1,0.6213592233009708,{'C': 0.12}
663,1000,800,0.99,False,False,True,False,3,4,0.6969696969696971,{'C': 2}
14,1000,1200,0.99,True,False,True,False,1,1,0.6461538461538462,{'C': 0.05}
303,1000,800,0.99,True,False,True,True,1,2,0.6990291262135923,{'C': 0.05}
737,1500,1200,0.99,True,False,False,True,1,4,0.5346534653465347,{'C': 1}
279,1000,800,0.99,False,False,False,False,3,2,0.6969696969696971,{'C': 0.05}
590,1000,1200,0.99,False,False,False,True,3,3,0.6168224299065421,{'C': 0.05}
327,1000,800,0.99,True,False,False,True,1,2,0.6796116504854369,{'C': 0.05}
38,1000,1200,0.99,True,False,False,False,1,1,0.6461538461538462,{'C': 0.05}
687,1000,800,0.99,False,False,False,False,3,4,0.6865671641791045,{'C': 0.05}
494,1000,1200,0.99,False,False,False,False,3,3,0.6562499999999999,{'C': 0.05}
182,1000,1200,0.99,False,False,False,True,3,1,0.6213592233009708,{'C': 0.12}
208,1500,1000,0.99,True,False,True,False,1,2,0.6764705882352942,{'C': 0.05}
519,1000,800,0.99,True,False,True,True,1,3,0.4745762711864407,{'C': 0.05}
761,1500,1200,0.99,False,False,True,True,3,4,0.6021505376344086,{'C': 0.05}
351,1000,800,0.99,False,False,True,True,3,2,0.6857142857142857,{'C': 0.05}
399,1000,800,0.99,True,False,True,False,1,3,0.5666666666666667,{'C': 0.25}
616,1500,1000,0.99,True,False,True,False,1,4,0.6031746031746033,{'C': 0.05}
111,1000,800,0.99,True,False,True,True,1,1,0.712871287128713,{'C': 0.05}
62,1000,1200,0.99,False,False,True,False,3,1,0.7058823529411764,{'C': 0.05}
232,1500,1000,0.99,True,False,False,False,1,2,0.676923076923077,{'C': 0.05}
543,1000,800,0.99,True,False,False,True,1,3,0.45762711864406774,{'C': 0.05}
447,1000,800,0.99,True,False,False,False,1,3,0.5517241379310345,{'C': 0.25}
135,1000,800,0.99,True,False,False,True,1,1,0.7058823529411764,{'C': 0.05}
785,1500,1200,0.99,False,False,False,True,3,4,0.6041666666666666,{'C': 0.05}
640,1500,1000,0.99,True,False,False,False,1,4,0.6129032258064516,{'C': 0.05}
375,1000,800,0.99,False,False,False,True,3,2,0.6990291262135923,{'C': 0.05}
567,1000,800,0.99,False,False,True,True,3,3,0.5042016806722689,{'C': 0.05}
86,1000,1200,0.99,False,False,False,False,3,1,0.6865671641791045,{'C': 0.05}
256,1500,1000,0.99,False,False,True,False,3,2,0.7164179104477613,{'C': 0.05}
471,1000,800,0.99,False,False,True,False,3,3,0.676923076923077,{'C': 0.05}
159,1000,800,0.99,False,False,True,True,3,1,0.6857142857142857,{'C': 0.05}
304,1500,1000,0.99,True,False,True,True,1,2,0.5384615384615385,{'C': 0.05}
714,2000,2000,0.99,True,False,True,True,1,4,0.7391304347826086,{'C': 0.05}
664,1500,1000,0.99,False,False,True,False,3,4,0.676923076923077,{'C': 0.05}
15,1000,800,0.99,True,False,True,False,1,1,0.6363636363636365,{'C': 0.05}
591,1000,800,0.99,False,False,False,True,3,3,0.5042016806722689,{'C': 0.05}
328,1500,1000,0.99,True,False,False,True,1,2,0.5343511450381678,{'C': 0.05}
280,1500,1000,0.99,False,False,False,False,3,2,0.7164179104477613,{'C': 0.5}
495,1000,800,0.99,False,False,False,False,3,3,0.6562499999999999,{'C': 0.12}
183,1000,800,0.99,False,False,False,True,3,1,0.6792452830188679,{'C': 0.05}
39,1000,800,0.99,True,False,False,False,1,1,0.6461538461538462,{'C': 0.12}
738,2000,2000,0.99,True,False,False,True,1,4,0.7391304347826086,{'C': 0.05}
520,1500,1000,0.99,True,False,True,True,1,3,0.4516129032258065,{'C': 0.05}
688,1500,1000,0.99,False,False,False,False,3,4,0.6562499999999999,{'C': 0.05}
209,1500,1200,0.99,True,False,True,False,1,2,0.6764705882352942,{'C': 0.05}
400,1500,1000,0.99,True,False,True,False,1,3,0.5806451612903225,{'C': 0.05}
112,1500,1000,0.99,True,False,True,True,1,1,0.5354330708661418,{'C': 0.05}
63,1000,800,0.99,False,False,True,False,3,1,0.6969696969696971,{'C': 0.12}
352,1500,1000,0.99,False,False,True,True,3,2,0.7083333333333334,{'C': 0.05}
544,1500,1000,0.99,True,False,False,True,1,3,0.4640000000000001,{'C': 0.05}
617,1500,1200,0.99,True,False,True,False,1,4,0.6562499999999999,{'C': 0.05}
233,1500,1200,0.99,True,False,False,False,1,2,0.6666666666666667,{'C': 0.05}
448,1500,1000,0.99,True,False,False,False,1,3,0.5573770491803278,{'C': 0.05}
136,1500,1000,0.99,True,False,False,True,1,1,0.523076923076923,{'C': 0.05}
762,2000,2000,0.99,False,False,True,True,3,4,0.7380952380952381,{'C': 0.25}
87,1000,800,0.99,False,False,False,False,3,1,0.6969696969696971,{'C': 0.05}
641,1500,1200,0.99,True,False,False,False,1,4,0.6562499999999999,{'C': 0.05}
376,1500,1000,0.99,False,False,False,True,3,2,0.6804123711340206,{'C': 0.5}
568,1500,1000,0.99,False,False,True,True,3,3,0.5137614678899082,{'C': 0.05}
16,1500,1000,0.99,True,False,True,False,1,1,0.6562499999999999,{'C': 0.05}
257,1500,1200,0.99,False,False,True,False,3,2,0.7164179104477613,{'C': 0.05}
472,1500,1000,0.99,False,False,True,False,3,3,0.676923076923077,{'C': 0.05}
160,1500,1000,0.99,False,False,True,True,3,1,0.6862745098039217,{'C': 0.05}
305,1500,1200,0.99,True,False,True,True,1,2,0.631578947368421,{'C': 0.5}
786,2000,2000,0.99,False,False,False,True,3,4,0.7294117647058823,{'C': 0.5}
665,1500,1200,0.99,False,False,True,False,3,4,0.6562499999999999,{'C': 0.05}
715,100,100,0.99,True,False,True,True,1,4,0.18181818181818182,{'C': 0.05}
40,1500,1000,0.99,True,False,False,False,1,1,0.625,{'C': 0.05}
592,1500,1000,0.99,False,False,False,True,3,3,0.5321100917431193,{'C': 0.05}
739,100,100,0.99,True,False,False,True,1,4,0.22047244094488191,{'C': 0.05}
763,100,100,0.99,False,False,True,True,3,4,0.22413793103448276,{'C': 0.25}
281,1500,1200,0.99,False,False,False,False,3,2,0.676923076923077,{'C': 0.25}
496,1500,1000,0.99,False,False,False,False,3,3,0.6562499999999999,{'C': 0.05}
329,1500,1200,0.99,True,False,False,True,1,2,0.6371681415929205,{'C': 0.05}
184,1500,1000,0.99,False,False,False,True,3,1,0.6799999999999999,{'C': 0.12}
787,100,100,0.99,False,False,False,True,3,4,0.21666666666666667,{'C': 0.25}
716,200,100,0.99,True,False,True,True,1,4,0.24637681159420288,{'C': 0.05}
521,1500,1200,0.99,True,False,True,True,1,3,0.5357142857142857,{'C': 0.05}
689,1500,1200,0.99,False,False,False,False,3,4,0.6349206349206349,{'C': 0.05}
740,200,100,0.99,True,False,False,True,1,4,0.22388059701492538,{'C': 0.05}
64,1500,1000,0.99,False,False,True,False,3,1,0.6969696969696971,{'C': 0.05}
401,1500,1200,0.99,True,False,True,False,1,3,0.6129032258064516,{'C': 0.5}
113,1500,1200,0.99,True,False,True,True,1,1,0.6666666666666665,{'C': 0.05}
764,200,100,0.99,False,False,True,True,3,4,0.1846153846153846,{'C': 0.05}
210,2000,2000,0.99,True,False,True,False,1,2,0.7352941176470589,{'C': 0.05}
788,200,100,0.99,False,False,False,True,3,4,0.2,{'C': 0.05}
353,1500,1200,0.99,False,False,True,True,3,2,0.6804123711340206,{'C': 0.12}
545,1500,1200,0.99,True,False,False,True,1,3,0.5272727272727273,{'C': 0.05}
717,100,200,0.99,True,False,True,True,1,4,0.2692307692307692,{'C': 0.12}
618,2000,2000,0.99,True,False,True,False,1,4,0.6349206349206349,{'C': 0.05}
741,100,200,0.99,True,False,False,True,1,4,0.25925925925925924,{'C': 0.05}
449,1500,1200,0.99,True,False,False,False,1,3,0.6349206349206349,{'C': 0.5}
137,1500,1200,0.99,True,False,False,True,1,1,0.6666666666666667,{'C': 0.05}
88,1500,1000,0.99,False,False,False,False,3,1,0.6969696969696971,{'C': 0.05}
765,100,200,0.99,False,False,True,True,3,4,0.32323232323232326,{'C': 0.05}
234,2000,2000,0.99,True,False,False,False,1,2,0.6969696969696971,{'C': 0.5}
789,100,200,0.99,False,False,False,True,3,4,0.3061224489795918,{'C': 0.05}
377,1500,1200,0.99,False,False,False,True,3,2,0.6868686868686867,{'C': 0.05}
718,500,200,0.99,True,False,True,True,1,4,0.20289855072463767,{'C': 0.05}
569,1500,1200,0.99,False,False,True,True,3,3,0.611111111111111,{'C': 0.05}
17,1500,1200,0.99,True,False,True,False,1,1,0.6562499999999999,{'C': 0.05}
642,2000,2000,0.99,True,False,False,False,1,4,0.6349206349206349,{'C': 0.05}
742,500,200,0.99,True,False,False,True,1,4,0.25,{'C': 0.05}
473,1500,1200,0.99,False,False,True,False,3,3,0.6129032258064516,{'C': 0.05}
161,1500,1200,0.99,False,False,True,True,3,1,0.6868686868686867,{'C': 0.5}
766,500,200,0.99,False,False,True,True,3,4,0.25757575757575757,{'C': 1}
41,1500,1200,0.99,True,False,False,False,1,1,0.6031746031746033,{'C': 0.05}
306,2000,2000,0.99,True,False,True,True,1,2,0.7096774193548387,{'C': 0.05}
790,500,200,0.99,False,False,False,True,3,4,0.2748091603053435,{'C': 0.25}
258,2000,2000,0.99,False,False,True,False,3,2,0.676923076923077,{'C': 0.05}
593,1500,1200,0.99,False,False,False,True,3,3,0.6168224299065421,{'C': 0.05}
497,1500,1200,0.99,False,False,False,False,3,3,0.6562499999999999,{'C': 0.05}
185,1500,1200,0.99,False,False,False,True,3,1,0.6601941747572816,{'C': 0.05}
719,500,2000,0.99,True,False,True,True,1,4,0.4424778761061947,{'C': 0.12}
666,2000,2000,0.99,False,False,True,False,3,4,0.676923076923077,{'C': 0.05}
330,2000,2000,0.99,True,False,False,True,1,2,0.7096774193548387,{'C': 0.05}
65,1500,1200,0.99,False,False,True,False,3,1,0.6969696969696971,{'C': 0.05}
522,2000,2000,0.99,True,False,True,True,1,3,0.7608695652173912,{'C': 0.05}
743,500,2000,0.99,True,False,False,True,1,4,0.45045045045045046,{'C': 0.12}
402,2000,2000,0.99,True,False,True,False,1,3,0.625,{'C': 0.05}
114,2000,2000,0.99,True,False,True,True,1,1,0.7368421052631579,{'C': 0.05}
282,2000,2000,0.99,False,False,False,False,3,2,0.6969696969696971,{'C': 0.05}
211,100,100,0.99,True,False,True,False,1,2,0.7441860465116279,{'C': 0.05}
235,100,100,0.99,True,False,False,False,1,2,0.7380952380952381,{'C': 0.05}
767,500,2000,0.99,False,False,True,True,3,4,0.47619047619047616,{'C': 0.12}
89,1500,1200,0.99,False,False,False,False,3,1,0.6969696969696971,{'C': 0.05}
690,2000,2000,0.99,False,False,False,False,3,4,0.6562499999999999,{'C': 0.05}
546,2000,2000,0.99,True,False,False,True,1,3,0.7608695652173912,{'C': 0.05}
259,100,100,0.99,False,False,True,False,3,2,0.7692307692307694,{'C': 0.05}
619,100,100,0.99,True,False,True,False,1,4,0.3157894736842105,{'C': 0.12}
354,2000,2000,0.99,False,False,True,True,3,2,0.6138613861386139,{'C': 0.05}
283,100,100,0.99,False,False,False,False,3,2,0.7692307692307694,{'C': 0.05}
450,2000,2000,0.99,True,False,False,False,1,3,0.6461538461538462,{'C': 0.05}
643,100,100,0.99,True,False,False,False,1,4,0.2898550724637681,{'C': 4}
138,2000,2000,0.99,True,False,False,True,1,1,0.7368421052631579,{'C': 0.05}
212,200,100,0.99,True,False,True,False,1,2,0.6933333333333332,{'C': 0.05}
667,100,100,0.99,False,False,True,False,3,4,0.5161290322580646,{'C': 0.05}
791,500,2000,0.99,False,False,False,True,3,4,0.4716981132075472,{'C': 0.25}
236,200,100,0.99,True,False,False,False,1,2,0.7435897435897435,{'C': 0.05}
691,100,100,0.99,False,False,False,False,3,4,0.32786885245901637,{'C': 1}
18,2000,2000,0.99,True,False,True,False,1,1,0.6865671641791045,{'C': 0.05}
260,200,100,0.99,False,False,True,False,3,2,0.6857142857142856,{'C': 1}
720,300,700,0.99,True,False,True,True,1,4,0.5510204081632653,{'C': 1}
620,200,100,0.99,True,False,True,False,1,4,0.4615384615384615,{'C': 0.05}
284,200,100,0.99,False,False,False,False,3,2,0.7222222222222222,{'C': 1}
644,200,100,0.99,True,False,False,False,1,4,0.47761194029850756,{'C': 0.05}
744,300,700,0.99,True,False,False,True,1,4,0.5192307692307693,{'C': 0.05}
213,100,200,0.99,True,False,True,False,1,2,0.7499999999999999,{'C': 0.05}
570,2000,2000,0.99,False,False,True,True,3,3,0.6956521739130435,{'C': 0.05}
668,200,100,0.99,False,False,True,False,3,4,0.5454545454545455,{'C': 0.05}
237,100,200,0.99,True,False,False,False,1,2,0.7857142857142858,{'C': 0.05}
378,2000,2000,0.99,False,False,False,True,3,2,0.6407766990291263,{'C': 0.12}
